height time diff diffRatio interval total mean
504 1566154527 2.384149979653205e-07 1.000  1 1607 3.18
505 1566154529 2.384149979653205e-07 1.000  2 1609 3.18
506 1566154533 2.384149979653205e-07 1.000  4 1613 3.18
507 1566154536 2.384149979653205e-07 1.000  3 1616 3.18
508 1566154545 2.384149979653205e-07 1.000  9 1625 3.19
509 1566154553 2.384149979653205e-07 1.000  8 1633 3.20
510 1566154554 2.384149979653205e-07 1.000  1 1634 3.20
511 1566154557 2.384149979653205e-07 1.000  3 1637 3.20
512 1566154557 2.625035612330236e-07 1.101  0 1637 3.19
513 1566154559 2.624374939699965e-07 1.100  2 1639 3.19
514 1566154563  2.65000865561933e-07 1.111  4 1643 3.19
515 1566154564 2.648221893690111e-07 1.110  1 1644 3.19
516 1566154570 2.649894191319285e-07 1.111  6 1650 3.19
517 1566154571 2.650415329629067e-07 1.111  1 1651 3.19
518 1566154573  2.65093807847251e-07 1.111  2 1653 3.19
519 1566154575 2.650307854415672e-07 1.111  2 1655 3.18
520 1566154579 2.650830560860519e-07 1.111  4 1659 3.19
521 1566154581 2.650200387918235e-07 1.111  2 1661 3.18
522 1566154587 2.650723051969643e-07 1.111  6 1667 3.19
523 1566154589 2.651246625139392e-07 1.112  2 1669 3.19
524 1566154591 2.651771811582738e-07 1.112  2 1671 3.18
525 1566154600 2.652297909615038e-07 1.112  9 1680 3.20
526 1566154608 2.651671257780951e-07 1.112  8 1688 3.20
527 1566154608 2.652197315911325e-07 1.112  0 1688 3.20
528 1566154609 2.651571414698408e-07 1.112  1 1689 3.19
529 1566154610 2.652097433210382e-07 1.112  1 1690 3.19
530 1566154626 2.653778151936259e-07 1.113 16 1706 3.21
531 1566154626 2.652001777958128e-07 1.112  0 1706 3.21
532 1566154628 2.651376672012641e-07 1.112  2 1708 3.21
533 1566154632  2.65190331652338e-07 1.112  4 1712 3.21
534 1566154637 2.653583084983191e-07 1.113  5 1717 3.21
535 1566154638 2.655267803008351e-07 1.113  1 1718 3.21
536 1566154649 2.652342229542338e-07 1.112 11 1729 3.22
537 1566154651 2.654023258651352e-07 1.113  2 1731 3.22
538 1566154651 2.653402127930794e-07 1.112  0 1731 3.21
539 1566154651 2.655085911158242e-07 1.113  0 1731 3.21
540 1566154661 2.654467101521743e-07 1.113 10 1741 3.22
541 1566154661 2.654999908961153e-07 1.113  0 1741 3.21
542 1566154662 2.654381843992531e-07 1.113  1 1742 3.21
543 1566154664 2.654914617203094e-07 1.113  2 1744 3.21
544 1566154664 2.655449014629988e-07 1.113  0 1744 3.20
545 1566154672  2.65829240708578e-07 1.114  8 1752 3.21
546 1566154672  2.65767916542003e-07 1.114  0 1752 3.20
547 1566154674 2.659373333607087e-07 1.115  2 1754 3.20
548 1566154678 2.661073203810549e-07 1.116  4 1758 3.20
549 1566154682 2.661620001663372e-07 1.116  4 1762 3.20
550 1566154686 2.663325583499428e-07 1.117  4 1766 3.21
551 1566154699 2.662719943919433e-07 1.116 13 1779 3.22
552 1566154701 2.664428356054426e-07 1.117  2 1781 3.22
553 1566154701 2.666141805210674e-07 1.118  0 1781 3.22
554 1566154702 2.666699221901128e-07 1.118  1 1782 3.21
555 1566154706 2.667257583158192e-07 1.118  4 1786 3.21
556 1566154706 2.667817601757952e-07 1.118  0 1786 3.21
557 1566154708 2.664901962652795e-07 1.117  2 1788 3.21
558 1566154709 2.664299865160224e-07 1.117  1 1789 3.20
559 1566154710 2.664854381369765e-07 1.117  1 1790 3.20
560 1566154713 2.666567667616168e-07 1.118  3 1793 3.20
561 1566154721 2.665969081780749e-07 1.118  8 1801 3.21
562 1566154723 2.667685937108177e-07 1.118  2 1803 3.20
563 1566154726 2.669407142884433e-07 1.119  3 1806 3.20
564 1566154728 2.669972341897679e-07 1.119  2 1808 3.20
565 1566154741 2.672861941663196e-07 1.121 13 1821 3.22
566 1566154742 2.673434322637483e-07 1.121  1 1822 3.21
567 1566154744 2.671683651827653e-07 1.120  2 1824 3.21
568 1566154746 2.671092755941836e-07 1.120  2 1826 3.21
569 1566154746  2.67166223799193e-07 1.120  0 1826 3.20
570 1566154751 2.672232677016571e-07 1.120  5 1831 3.21
571 1566154751 2.669325198202923e-07 1.119  0 1831 3.20
572 1566154760 2.669891788197824e-07 1.119  9 1840 3.21
573 1566154761 2.669300972043284e-07 1.119  1 1841 3.21
574 1566154765 2.669866838922707e-07 1.119  4 1845 3.21
575 1566154767 2.670434372034938e-07 1.120  2 1847 3.21
576 1566154783 2.671002859915615e-07 1.120 16 1863 3.23
577 1566154784   2.6715730173712e-07 1.120  1 1864 3.23
578 1566154784 2.669828346670052e-07 1.119  0 1864 3.22
579 1566154786 2.670396576528558e-07 1.120  2 1866 3.22
580 1566154799 2.670965761732162e-07 1.120 13 1879 3.23
581 1566154802 2.670378748830857e-07 1.120  3 1882 3.23
582 1566154807 2.667482416250277e-07 1.118  5 1887 3.24
583 1566154807 2.669200509427193e-07 1.119  0 1887 3.23
584 1566154814 2.669767759261599e-07 1.119  7 1894 3.24
585 1566154815 2.670336676408037e-07 1.120  1 1895 3.23
586 1566154822 2.668596468194615e-07 1.119  7 1902 3.24
587 1566154825 2.669162748838997e-07 1.119  3 1905 3.24
588 1566154827 2.668577240240564e-07 1.119  2 1907 3.24
589 1566154829 2.670297457546796e-07 1.120  2 1909 3.24
590 1566154830 2.669713589319001e-07 1.119  1 1910 3.23
591 1566154830 2.670282483376403e-07 1.120  0 1910 3.23
592 1566154837 2.669699334436303e-07 1.119  7 1917 3.23
593 1566154840 2.670268222417878e-07 1.120  3 1920 3.23
594 1566154850 2.670838779597519e-07 1.120 10 1930 3.24
595 1566154855 2.672565486098806e-07 1.120  5 1935 3.25
596 1566154856 2.674296572277545e-07 1.121  1 1936 3.24
597 1566154856 2.674875291962914e-07 1.121  0 1936 3.24
598 1566154864  2.67429943306912e-07 1.121  8 1944 3.25
599 1566154869 2.673723107178194e-07 1.121  5 1949 3.25
600 1566154872 2.674301578666818e-07 1.121  3 1952 3.25
601 1566154873 2.673725966742987e-07 1.121  1 1953 3.24
602 1566154879   2.6754592728979e-07 1.122  6 1959 3.25
603 1566154879 2.676041360485231e-07 1.122  0 1959 3.24
604 1566154883 2.675469294403602e-07 1.122  4 1963 3.25
605 1566154888 2.673742409359251e-07 1.121  5 1968 3.25
606 1566154890  2.67547573683977e-07 1.122  2 1970 3.25
607 1566154890 2.677213463405782e-07 1.122  0 1970 3.24
608 1566154891 2.676644478402194e-07 1.122  1 1971 3.24
609 1566154892 2.677229232177513e-07 1.122  1 1972 3.23
610 1566154893  2.67666095693411e-07 1.122  1 1973 3.23
611 1566154893 2.676091490570748e-07 1.122  0 1973 3.22
612 1566154899 2.676676002727407e-07 1.122  6 1979 3.23
613 1566154900 2.677262203845939e-07 1.122  1 1980 3.23
614 1566154900 2.679004405719273e-07 1.123  0 1980 3.22
615 1566154902 2.679594499380971e-07 1.123  2 1982 3.22
616 1566154907 2.680187008106986e-07 1.124  5 1987 3.22
617 1566154913 2.680779778920593e-07 1.124  6 1993 3.23
618 1566154919 2.680218615932581e-07 1.124  6 1999 3.23
619 1566154921 2.680812119415213e-07 1.124  2 2001 3.23
620 1566154921  2.68256398337573e-07 1.125  0 2001 3.22
621 1566154927  2.68547947473083e-07 1.126  6 2007 3.23
622 1566154940 2.684924993357226e-07 1.126 13 2020 3.24
623 1566154946  2.68437002031277e-07 1.125  6 2026 3.25
624 1566154952 2.684972573153026e-07 1.126  6 2032 3.25
625 1566154953 2.684418301061939e-07 1.125  1 2033 3.25
626 1566154955  2.68502159652461e-07 1.126  2 2035 3.25
627 1566154960 2.686784021480998e-07 1.126  5 2040 3.25
628 1566154962  2.68391900348576e-07 1.125  2 2042 3.25
629 1566154970   2.6833651662516e-07 1.125  8 2050 3.25
630 1566154972 2.682810837784687e-07 1.125  2 2052 3.25
631 1566154975 2.683411250617362e-07 1.125  3 2055 3.25
632 1566154978   2.6851693984053e-07 1.126  3 2058 3.25
633 1566154979 2.684618648695208e-07 1.126  1 2059 3.25
634 1566154981 2.687537165741703e-07 1.127  2 2061 3.25
635 1566154982 2.686989776414688e-07 1.127  1 2062 3.24
636 1566154987 2.686441888315217e-07 1.126  5 2067 3.25
637 1566154988 2.687050425987123e-07 1.127  1 2068 3.24
638 1566154990 2.686503956638459e-07 1.126  2 2070 3.24
639 1566154990 2.687113244502116e-07 1.127  0 2070 3.23
640 1566154990 2.687723531192952e-07 1.127  0 2070 3.23
641 1566154990 2.688335540609507e-07 1.127  0 2070 3.22
642 1566154993 2.687791438207908e-07 1.127  3 2073 3.22
643 1566155009 2.689560395971024e-07 1.128 16 2089 3.24
644 1566155013 2.689019413163482e-07 1.127  4 2093 3.25
645 1566155018 2.693108932561739e-07 1.129  5 2098 3.25
646 1566155027 2.693732830453161e-07 1.129  9 2107 3.26
647 1566155028  2.69551833913356e-07 1.130  1 2108 3.25
648 1566155029 2.696146261725213e-07 1.130  1 2109 3.25
649 1566155032 2.692136663586647e-07 1.129  3 2112 3.25
650 1566155036 2.692758660813967e-07 1.129  4 2116 3.25
651 1566155037 2.693381670964303e-07 1.129  1 2117 3.25
652 1566155044 2.691691003184151e-07 1.128  7 2124 3.25
653 1566155050 2.692312794471998e-07 1.129  6 2130 3.26
654 1566155051 2.694092791389272e-07 1.130  1 2131 3.25
655 1566155052 2.694719323752393e-07 1.130  1 2132 3.25
656 1566155054 2.697667133040014e-07 1.131  2 2134 3.25
657 1566155064  2.69946296391232e-07 1.132 10 2144 3.26
658 1566155068 2.698939115082462e-07 1.132  4 2148 3.26
659 1566155069   2.6972545608194e-07 1.131  1 2149 3.26
660 1566155077   2.6990483852587e-07 1.132  8 2157 3.26
661 1566155083 2.699685971005301e-07 1.132  6 2163 3.27
662 1566155084  2.70032531642473e-07 1.132  1 2164 3.26
663 1566155084  2.69864412979526e-07 1.131  0 2164 3.26
664 1566155085 2.699280795919212e-07 1.132  1 2165 3.26
665 1566155094 2.699919949421459e-07 1.132  9 2174 3.26
666 1566155103 2.699399566661306e-07 1.132  9 2183 3.27
667 1566155107 2.698879384459717e-07 1.132  4 2187 3.27
668 1566155109 2.699517619105041e-07 1.132  2 2189 3.27
669 1566155109 2.700157613874641e-07 1.132  0 2189 3.27
670 1566155121 2.704281839174818e-07 1.134 12 2201 3.28
671 1566155127 2.702607410584052e-07 1.133  6 2207 3.28
672 1566155128  2.70093359521338e-07 1.132  1 2208 3.28
673 1566155132 2.700417926325365e-07 1.132  4 2212 3.28
674 1566155134  2.70105980726817e-07 1.132  2 2214 3.28
675 1566155139 2.701703453291529e-07 1.133  5 2219 3.28
676 1566155151 2.700032215145461e-07 1.132 12 2231 3.30
677 1566155151 2.700673912714879e-07 1.132  0 2231 3.29
678 1566155158 2.701317374816848e-07 1.133  7 2238 3.30
679 1566155160 2.700804477167422e-07 1.132  2 2240 3.29
680 1566155161 2.702606680164423e-07 1.133  1 2241 3.29
681 1566155170 2.702096213416268e-07 1.133  9 2250 3.30
682 1566155180 2.699273509710886e-07 1.132 10 2260 3.31
683 1566155182 2.701070021476367e-07 1.132  2 2262 3.31
684 1566155187 2.700559405681355e-07 1.132  5 2267 3.31
685 1566155194 2.701203542874123e-07 1.132  7 2274 3.31
686 1566155195 2.701849447438871e-07 1.133  1 2275 3.31
687 1566155202 2.700185319816011e-07 1.132  7 2282 3.32
688 1566155209 2.698521784448877e-07 1.131  7 2289 3.32
689 1566155213 2.700315837029503e-07 1.132  4 2293 3.32
690 1566155221 2.700960587551454e-07 1.132  8 2301 3.33
691 1566155224 2.699299740244953e-07 1.132  3 2304 3.33
692 1566155229 2.701095557334836e-07 1.132  5 2309 3.33
693 1566155235 2.700588578526044e-07 1.132  6 2315 3.34
694 1566155240 2.700081060939971e-07 1.132  5 2320 3.34
695 1566155246 2.699573734072103e-07 1.132  6 2326 3.34
696 1566155248 2.700217401090034e-07 1.132  2 2328 3.34
697 1566155258 2.700862834077354e-07 1.132 10 2338 3.35
698 1566155261  2.70035813022983e-07 1.132  3 2341 3.35
699 1566155261 2.701003630503919e-07 1.132  0 2341 3.34
700 1566155265 2.700499603320092e-07 1.132  4 2345 3.35
701 1566155268 2.703450578036123e-07 1.133  3 2348 3.34
702 1566155271 2.704103407603399e-07 1.134  3 2351 3.34
703 1566155275 2.703604070637972e-07 1.133  4 2355 3.34
704 1566155278 2.704257705659063e-07 1.134  3 2358 3.34
705 1566155278 2.704912388473915e-07 1.134  0 2358 3.34
706 1566155280 2.705568852396352e-07 1.134  2 2360 3.34
707 1566155280 2.707381086518221e-07 1.135  0 2360 3.33
708 1566155290  2.70919868593985e-07 1.136 10 2370 3.34
709 1566155298 2.708708471373763e-07 1.136  8 2378 3.35
710 1566155299 2.710529323525415e-07 1.136  1 2379 3.35
711 1566155302 2.712355568146634e-07 1.137  3 2382 3.35
712 1566155303 2.713028163319564e-07 1.137  1 2383 3.34
713 1566155307 2.716022089231209e-07 1.139  4 2387 3.34
714 1566155307 2.713223970318335e-07 1.138  0 2387 3.34
715 1566155314 2.713898469367591e-07 1.138  7 2394 3.34
716 1566155328 2.714575514564972e-07 1.138 14 2408 3.36
717 1566155338 2.716412382712861e-07 1.139 10 2418 3.37
718 1566155342 2.717094374308659e-07 1.139  4 2422 3.37
719 1566155342 2.717778185722036e-07 1.139  0 2422 3.36
720 1566155343 2.719624569710583e-07 1.140  1 2423 3.36
721 1566155345 2.719152017358618e-07 1.140  2 2425 3.36
722 1566155345 2.716360730633241e-07 1.139  0 2425 3.35
723 1566155345 2.714728062113213e-07 1.138  0 2425 3.35
724 1566155347 2.716564398801373e-07 1.139  2 2427 3.35
725 1566155348 2.719566878463252e-07 1.140  1 2428 3.34
726 1566155348 2.720256375047843e-07 1.140  0 2428 3.34
727 1566155348 2.722109092938408e-07 1.141  0 2428 3.33
728 1566155349 2.725130532231394e-07 1.143  1 2429 3.33
729 1566155352 2.725832512511592e-07 1.143  3 2432 3.33
730 1566155357 2.726535597949116e-07 1.143  5 2437 3.33
731 1566155363 2.729572837745266e-07 1.144  6 2443 3.34
732 1566155368 2.730284563366059e-07 1.145  5 2448 3.34
733 1566155369 2.732165154283452e-07 1.145  1 2449 3.34
734 1566155371 2.735222437730173e-07 1.147  2 2451 3.33
735 1566155373 2.735946095597433e-07 1.147  2 2453 3.33
736 1566155374 2.737843491556464e-07 1.148  1 2454 3.33
737 1566155379 2.737400555456989e-07 1.148  5 2459 3.33
738 1566155390 2.736957762653251e-07 1.147 11 2470 3.34
739 1566155392 2.738857312698844e-07 1.148  2 2472 3.34
740 1566155395 2.739589650359844e-07 1.149  3 2475 3.34
741 1566155395 2.740323881659329e-07 1.149  0 2475 3.34
742 1566155396 2.741059257975542e-07 1.149  1 2476 3.33
743 1566155397 2.741796532591513e-07 1.150  1 2477 3.33
744 1566155398 2.742534956091174e-07 1.150  1 2478 3.33
745 1566155401 2.743276035145571e-07 1.150  3 2481 3.33
746 1566155403 2.742844129225416e-07 1.150  2 2483 3.32
747 1566155403 2.744760902180821e-07 1.151  0 2483 3.32
748 1566155413 2.746682619306555e-07 1.152 10 2493 3.33
749 1566155417  2.74743198068124e-07 1.152  4 2497 3.33
750 1566155417 2.748184016842606e-07 1.152  0 2497 3.32
751 1566155428  2.74893797617057e-07 1.153 11 2508 3.33
752 1566155438 2.750871602789365e-07 1.153 10 2518 3.34
753 1566155438 2.753990637971494e-07 1.155  0 2518 3.34
754 1566155438 2.751217476910571e-07 1.153  0 2518 3.33
755 1566155441 2.753157344822629e-07 1.154  3 2521 3.33
756 1566155449 2.753922378441905e-07 1.155  8 2529 3.34
757 1566155450  2.75350985953564e-07 1.154  1 2530 3.34
758 1566155461 2.751918573920103e-07 1.154 11 2541 3.35
759 1566155462 2.753860189371913e-07 1.155  1 2542 3.34
760 1566155462    2.755806824945e-07 1.155  0 2542 3.34
761 1566155463 2.755398296727136e-07 1.155  1 2543 3.34
762 1566155468 2.754989889613964e-07 1.155  5 2548 3.34
763 1566155470  2.75693964335943e-07 1.156  2 2550 3.34
764 1566155471 2.755355780303693e-07 1.155  1 2551 3.33
765 1566155475  2.75612659416364e-07 1.156  4 2555 3.33
766 1566155478 2.760441989974853e-07 1.157  3 2558 3.33
767 1566155479 2.761224801950718e-07 1.158  1 2559 3.33
768 1566155481 2.760826861518504e-07 1.157  2 2561 3.33
769 1566155482 2.760429035770013e-07 1.157  1 2562 3.33
770 1566155482 2.761211840397691e-07 1.158  0 2562 3.32
771 1566155482 2.761996614875505e-07 1.158  0 2562 3.32
772 1566155483 2.765150118726124e-07 1.159  1 2563 3.31
773 1566155485 2.765944019235049e-07 1.160  2 2565 3.31
774 1566155488 2.766739141243462e-07 1.160  3 2568 3.31
775 1566155491 2.768722431648025e-07 1.161  3 2571 3.31
776 1566155499 2.769523754321042e-07 1.161  8 2579 3.32
777 1566155502  2.77151488107508e-07 1.162  3 2582 3.32
778 1566155503  2.77232320129186e-07 1.162  1 2583 3.32
779 1566155511 2.773133531220518e-07 1.163  8 2591 3.32
780 1566155512 2.775134474553398e-07 1.163  1 2592 3.32
781 1566155514 2.774761002611194e-07 1.163  2 2594 3.32
782 1566155514  2.77438763117765e-07 1.163  0 2594 3.31
783 1566155516 2.776392697895094e-07 1.164  2 2596 3.31
784 1566155522 2.777212350593242e-07 1.164  6 2602 3.31
785 1566155523 2.779224593430584e-07 1.165  1 2603 3.31
786 1566155529 2.781243622054757e-07 1.166  6 2609 3.31
787 1566155533 2.780880877511834e-07 1.166  4 2613 3.32
788 1566155534 2.782904637616978e-07 1.167  1 2614 3.31
789 1566155536 2.786129380937507e-07 1.168  2 2616 3.31
790 1566155537 2.786971104830557e-07 1.168  1 2617 3.31
791 1566155542 2.789012298646799e-07 1.169  5 2622 3.31
792 1566155546  2.78866230070085e-07 1.169  4 2626 3.31
793 1566155549 2.788312390587566e-07 1.169  3 2629 3.31
794 1566155550 2.789160101936815e-07 1.169  1 2630 3.31
795 1566155558  2.79120684194114e-07 1.170  8 2638 3.31
796 1566155560 2.793259708990795e-07 1.171  2 2640 3.31
797 1566155562 2.792918784902417e-07 1.171  2 2642 3.31
798 1566155567 2.792577164164258e-07 1.171  5 2647 3.31
799 1566155570   2.7934344941095e-07 1.171  3 2650 3.31
800 1566155571 2.794293912261011e-07 1.172  1 2651 3.31
801 1566155575 2.793956638838259e-07 1.171  4 2655 3.31
802 1566155577 2.794817159463626e-07 1.172  2 2657 3.31
803 1566155578 2.795680555104648e-07 1.172  1 2658 3.31
804 1566155581  2.79654604852064e-07 1.172  3 2661 3.30
805 1566155588 2.796213704483063e-07 1.172  7 2668 3.31
806 1566155589 2.797080310466491e-07 1.173  1 2669 3.31
807 1566155599 2.799149664729357e-07 1.174 10 2679 3.31
808 1566155601 2.804836344308276e-07 1.176  2 2681 3.31
809 1566155610 2.805722473930056e-07 1.176  9 2690 3.32
810 1566155617 2.806609951354918e-07 1.177  7 2697 3.32
